transaction_id,txn_date,txn_time,customer_id,counterparty_name,currency_pair,amount_eur,country,channel,customer_risk_rating
TXN-002002,2026-03-05,18:59:24,CUST-0245,Harrison PLC,EUR/CHF,2591.15,ES,Online,Low
TXN-000944,2026-04-06,21:15:12,CUST-0104,Murphy-Tran,EUR/USD,460.37,FR,Online,Low
TXN-000823,2026-02-21,11:36:53,CUST-0300,Wilson-Lambert,EUR/JPY,1231.83,FR,Online,Low
TXN-004455,2026-01-18,10:33:02,CUST-0188,Li and Sons,GBP/USD,1495.5,PL,Branch,Low
TXN-000910,2026-05-08,15:29:11,CUST-0261,"Fisher, Payne and Thompson",GBP/USD,6878.48,ES,API,Medium
TXN-002517,2026-06-18,09:54:14,CUST-0228,"Byrd, Mendez and Becker",EUR/CHF,676.78,IT,Online,High
TXN-000182,2026-01-25,07:18:24,CUST-0127,"Gould, Marshall and Scott",USD/JPY,1658.43,DE,Branch,Low
TXN-000165,2026-01-09,16:09:43,CUST-0197,Castaneda-Ashley,EUR/JPY,4144.02,BE,Branch,Low
TXN-001524,2026-02-02,15:02:30,CUST-0255,Clayton-Martinez,EUR/JPY,12186.67,FR,Online,Medium
TXN-000452,2026-02-02,17:41:15,CUST-0170,Stanley PLC,EUR/USD,4147.01,ES,Branch,Medium
TXN-002539,2026-06-14,11:49:05,CUST-0244,Brown-Bishop,USD/JPY,656.46,BE,Online,Low
TXN-003995,2026-03-03,17:25:46,CUST-0277,Harrington Group,EUR/GBP,471.25,ES,Online,Medium
TXN-004697,2026-04-04,21:19:26,CUST-0257,"Christensen, Johnson and Hubbard",EUR/JPY,9157.06,NL,Online,Low
TXN-001312,2026-05-28,19:54:37,CUST-0197,"Cooper, Gutierrez and Brewer",USD/JPY,413.76,ES,Branch,Low
TXN-003150,2026-01-03,21:51:03,CUST-0219,Figueroa and Sons,USD/JPY,2632.58,FR,Online,Medium
TXN-001112,2026-05-01,09:40:13,CUST-0280,Marquez-Fletcher,GBP/USD,476.1,DE,API,Low
TXN-004474,2026-04-28,20:51:17,CUST-0082,"Moore, Wallace and Edwards",USD/JPY,1910.63,IE,API,Low
TXN-003490,2026-06-22,09:39:57,CUST-0042,Anderson-Sanders,EUR/JPY,2746.74,IE,Branch,Low
TXN-001288,2026-06-04,15:01:46,CUST-0169,Jackson PLC,EUR/USD,411.75,DE,Branch,Low
TXN-004110,2026-04-21,09:16:55,CUST-0299,Ryan-Steele,EUR/JPY,284.81,GB,API,Medium
TXN-004569,2026-02-04,10:39:14,CUST-0241,"Weiss, Robinson and Bell",EUR/GBP,229.61,GB,Online,Medium
TXN-003681,2026-02-15,08:51:21,CUST-0042,"Goodman, Martin and Kim",EUR/USD,2971.31,DE,Online,Low
TXN-004293,2026-04-15,18:12:05,CUST-0260,Harrison Inc,USD/JPY,886.22,BE,Branch,Low
TXN-004101,2026-06-25,11:02:03,CUST-0270,Martinez Ltd,EUR/JPY,3630.33,IT,Branch,Low
TXN-003301,2026-03-31,18:47:14,CUST-0177,Bray-Morris,EUR/CHF,646.76,IE,API,Medium
TXN-003311,2026-04-15,15:30:45,CUST-0268,Robinson LLC,USD/JPY,1360.32,GB,API,Medium
TXN-004483,2026-05-12,15:22:36,CUST-0073,"Love, Anderson and Brown",USD/JPY,4130.93,US,API,Low
TXN-003126,2026-02-03,19:08:35,CUST-0181,Mcclure Inc,EUR/CHF,401.24,US,Branch,High
TXN-000328,2026-02-05,08:00:03,CUST-0237,Rodriguez-Hall,EUR/GBP,3374.73,GB,Online,Low
TXN-001791,2026-02-07,16:28:04,CUST-0046,Parker Group,EUR/JPY,3763.94,PL,API,Low
TXN-002491,2026-05-02,12:09:42,CUST-0217,"Bernard, Flores and Fleming",USD/JPY,2926.82,NL,API,Medium
TXN-002007,2026-04-22,13:31:26,CUST-0286,Mullen-Jones,EUR/USD,2904.78,BE,Branch,Medium
TXN-002008,2026-03-22,13:55:23,CUST-0008,Hill Ltd,EUR/JPY,3787.89,NL,Branch,Low
TXN-001859,2026-01-21,14:00:13,CUST-0240,Gregory-Nixon,EUR/GBP,6705.44,PL,API,Medium
TXN-004609,2026-04-17,14:40:10,CUST-0282,"Gould, Wilson and Martin",GBP/USD,9272.95,PL,Online,High
TXN-000313,2026-03-04,07:30:23,CUST-0023,Robinson-Lee,EUR/JPY,636.85,IE,Online,Medium
TXN-000833,2026-06-04,17:06:45,CUST-0078,"Ellison, Arias and Thompson",EUR/USD,5713.58,PL,Branch,Medium
TXN-003080,2026-01-27,15:04:43,CUST-0126,Mcknight Inc,EUR/GBP,746.42,FR,Online,Low
TXN-004641,2026-03-10,16:39:12,CUST-0295,Lucas-Campos,EUR/USD,9685.31,NL,Online,Low
TXN-003463,2026-04-13,08:29:49,CUST-0173,Johnson Group,USD/JPY,408.84,IE,Online,Low
TXN-001202,2026-04-24,13:03:59,CUST-0013,"Marks, Stone and Watts",EUR/USD,1061.91,PL,Branch,Medium
TXN-004320,2026-04-22,12:40:21,CUST-0278,"Suarez, Walker and Mitchell",EUR/USD,3131.14,PL,API,Medium
TXN-003548,2026-06-09,07:20:57,CUST-0218,"Logan, Marquez and Case",USD/JPY,2020.57,PL,Online,Medium
TXN-003880,2026-02-28,07:09:17,CUST-0056,"Gill, Stewart and Nichols",EUR/GBP,2186.17,PL,Branch,Medium
TXN-002135,2026-04-15,09:40:15,CUST-0051,Garcia Inc,EUR/CHF,2050.43,BE,Branch,Medium
TXN-003452,2026-03-16,13:50:39,CUST-0250,"Carey, Mason and Kelly",GBP/USD,693.05,GB,Online,Low
TXN-002210,2026-02-23,17:06:01,CUST-0136,Robinson-Rodriguez,GBP/USD,1089.11,IT,Online,Medium
TXN-001902,2026-04-19,12:50:55,CUST-0174,Diaz LLC,GBP/USD,5064.08,BE,API,High
TXN-001482,2026-05-24,15:11:25,CUST-0287,Jackson Inc,USD/JPY,876.59,NL,API,High
TXN-000778,2026-06-15,21:38:02,CUST-0158,Cook-Oliver,EUR/CHF,728.31,IE,API,Medium
TXN-000800,2026-03-08,09:45:29,CUST-0019,Sheppard-Jordan,EUR/JPY,764.34,US,Online,Low
TXN-003715,2026-05-14,20:39:19,CUST-0267,"Wolf, Allen and Long",USD/JPY,1459.27,ES,Branch,Low
TXN-000055,2026-02-25,18:30:17,CUST-0095,Jones Inc,EUR/CHF,2403.28,FR,API,High
TXN-002973,2026-03-21,12:02:45,CUST-0253,Gonzalez-Mccarthy,GBP/USD,1294.57,IE,API,Low
TXN-003336,2026-03-12,14:40:39,CUST-0284,Rivers Ltd,EUR/USD,2419.89,NL,API,Low
TXN-001921,2026-05-28,20:57:34,CUST-0187,"Jackson, Garza and Meyers",EUR/GBP,995.53,FR,Branch,Low
TXN-003716,2026-01-15,12:49:09,CUST-0056,Mccarthy-Kelly,EUR/USD,6668.19,ES,API,Medium
TXN-004570,2026-02-21,12:56:50,CUST-0173,Watts-Travis,EUR/GBP,16121.27,FR,API,Low
TXN-000947,2026-03-01,10:06:22,CUST-0220,Vargas-Snyder,GBP/USD,541.33,GB,Online,Low
TXN-001702,2026-05-15,09:42:43,CUST-0170,Brown LLC,EUR/CHF,4521.25,ES,API,Medium
TXN-003294,2026-02-16,10:27:19,CUST-0107,Murphy-Salazar,EUR/USD,1033.37,IE,Online,Low
TXN-002162,2026-06-05,09:00:18,CUST-0268,Murray Group,GBP/USD,2876.7,BE,Branch,Medium
TXN-001137,2026-01-19,14:40:04,CUST-0012,"Carpenter, Oliver and Kennedy",EUR/GBP,1206.07,IT,API,High
TXN-000988,2026-05-28,19:59:38,CUST-0171,Ramirez-Stephenson,EUR/USD,1678.71,FR,API,Low
TXN-002550,2026-06-22,19:15:20,CUST-0121,Hardy-Wallace,GBP/USD,4947.02,GB,API,Medium
TXN-000194,2026-06-24,10:02:36,CUST-0195,Reid-Poole,EUR/CHF,2130.28,DE,Online,Medium
TXN-003058,2026-02-11,19:54:35,CUST-0296,Jones-Cook,EUR/CHF,297.02,ES,API,Medium
TXN-003247,2026-05-16,19:00:20,CUST-0160,Taylor-Miller,EUR/GBP,878.27,DE,Branch,High
TXN-001395,2026-05-14,12:24:55,CUST-0257,Adkins Group,EUR/JPY,3489.46,ES,API,Low
TXN-002638,2026-01-23,15:16:15,CUST-0245,Fowler-Torres,EUR/USD,267.5,US,API,Low
TXN-000769,2026-03-07,17:38:15,CUST-0147,Smith-Gutierrez,EUR/JPY,697.79,DE,Online,Low
TXN-004626,2026-02-19,14:15:38,CUST-0097,Richards-Smith,EUR/JPY,9134.9,PL,Branch,Low
TXN-003091,2026-06-17,17:27:23,CUST-0269,Johnson LLC,EUR/GBP,3425.65,ES,Branch,Medium
TXN-003496,2026-05-17,08:47:43,CUST-0230,"Gordon, Brown and Mccullough",EUR/JPY,9275.46,IT,Online,Low
TXN-003216,2026-03-29,09:25:50,CUST-0204,"Thompson, Strong and Holmes",EUR/USD,3017.57,DE,Online,Low
TXN-000286,2026-06-07,09:50:13,CUST-0220,Bowen Group,EUR/GBP,2334.4,DE,Online,Low
TXN-004854,2026-06-11,13:10:22,CUST-0282,"Harris, Hernandez and Becker",EUR/USD,1623.92,GB,Branch,High
TXN-000429,2026-04-02,20:28:06,CUST-0278,Gilbert PLC,USD/JPY,3547.96,IE,API,Medium
TXN-004377,2026-04-23,13:03:43,CUST-0108,Hopkins-Cook,EUR/CHF,1100.37,NL,API,Low
TXN-002333,2026-03-03,19:39:03,CUST-0108,Ferguson-Smith,EUR/CHF,2794.36,ES,Online,Low
TXN-002718,2026-06-30,17:09:42,CUST-0083,"Hess, Christensen and Perez",EUR/JPY,6797.76,BE,Online,Low
TXN-002080,2026-02-28,13:58:51,CUST-0091,Watson-Washington,EUR/CHF,1833.69,ES,Branch,Medium
TXN-003390,2026-03-24,15:31:30,CUST-0267,Powell Inc,EUR/USD,567.64,IE,Branch,Low
TXN-000723,2026-02-15,14:58:44,CUST-0148,Kirby and Sons,EUR/CHF,5977.85,IT,Online,High
TXN-000952,2026-03-04,16:05:03,CUST-0122,Blake Group,EUR/GBP,3158.48,IT,Branch,High
TXN-004296,2026-05-05,13:13:06,CUST-0006,Allen PLC,USD/JPY,1711.33,GB,Online,Low
TXN-002263,2026-03-28,17:07:56,CUST-0043,Hawkins Inc,EUR/CHF,4923.94,PL,API,Low
TXN-000990,2026-02-18,18:07:36,CUST-0175,Holland Group,GBP/USD,1159.93,BE,Online,High
TXN-003213,2026-06-30,16:28:43,CUST-0173,Jensen Group,EUR/USD,491.18,GB,Online,Low
TXN-001760,2026-02-22,13:22:12,CUST-0104,Hill Inc,EUR/CHF,3332.06,DE,API,Low
TXN-003996,2026-02-18,19:15:37,CUST-0157,"Moyer, Mccarthy and Wright",EUR/GBP,1258.98,BE,Branch,Low
TXN-000327,2026-02-14,07:25:54,CUST-0154,Richards-Carson,EUR/JPY,1471.63,NL,API,Medium
TXN-002609,2026-01-21,08:12:43,CUST-0145,"Hunt, Schneider and Hartman",EUR/GBP,9324.36,FR,Branch,Low
TXN-001384,2026-01-09,17:43:26,CUST-0036,George-Stephens,USD/JPY,319.84,IE,Branch,Low
TXN-001725,2026-06-01,15:18:34,CUST-0021,"Shaffer, Lewis and Davidson",EUR/JPY,4924.86,US,Online,Low
TXN-001087,2026-05-26,20:52:26,CUST-0040,Morgan LLC,EUR/GBP,1371.82,IE,Online,Low
TXN-002524,2026-01-20,19:31:10,CUST-0137,Stewart-Myers,EUR/GBP,2220.19,NL,Branch,Low
TXN-000342,2026-02-10,18:27:50,CUST-0166,"Winters, Newman and Brown",EUR/CHF,2309.22,DE,Branch,High
TXN-003702,2026-03-11,13:36:20,CUST-0283,Hoffman-May,GBP/USD,5081.27,FR,Branch,High
TXN-000148,2026-02-27,07:20:59,CUST-0042,"Holmes, Williams and Wright",EUR/USD,1817.03,ES,API,Low
TXN-000689,2026-04-16,20:33:31,CUST-0118,David-Powers,EUR/GBP,2513.98,GB,API,Low
TXN-003433,2026-06-25,21:31:17,CUST-0117,Porter Ltd,EUR/JPY,17810.52,IE,Online,Low
TXN-001108,2026-02-09,20:06:18,CUST-0288,Byrd LLC,EUR/JPY,11229.98,IE,Online,Low
TXN-000849,2026-04-07,15:47:15,CUST-0294,Cole LLC,EUR/USD,1218.35,DE,Branch,Medium
TXN-000967,2026-03-07,10:38:37,CUST-0234,"Howard, Townsend and Hayes",EUR/CHF,2620.93,DE,Online,Low
TXN-004651,2026-05-29,19:05:01,CUST-0045,"Guerrero, Berry and Harrison",EUR/CHF,9245.82,ES,Branch,Low
TXN-001493,2026-06-24,12:04:46,CUST-0076,"Ryan, Garza and Bryant",GBP/USD,502.8,GB,API,Medium
TXN-002204,2026-01-17,09:46:39,CUST-0156,Young PLC,EUR/GBP,762.59,IT,API,Medium
TXN-002714,2026-01-14,20:56:09,CUST-0229,"Johnson, Mclean and George",EUR/GBP,6626.95,PL,API,High
TXN-000662,2026-05-03,13:25:54,CUST-0264,"Robinson, Jones and Henderson",EUR/CHF,10884.11,US,Online,Medium
TXN-001003,2026-06-27,19:42:42,CUST-0089,Adams Ltd,EUR/USD,719.11,IT,Branch,High
TXN-000063,2026-01-19,17:14:59,CUST-0145,Wright and Sons,GBP/USD,523.81,US,API,Low
TXN-000285,2026-01-31,19:51:15,CUST-0045,Garcia-Lozano,EUR/GBP,1563.03,US,API,Low
TXN-002225,2026-02-09,19:43:30,CUST-0275,Evans and Sons,EUR/CHF,1015.01,US,Online,Low
TXN-004630,2026-05-23,10:09:52,CUST-0198,Hughes Ltd,EUR/JPY,9352.87,GB,API,Low
TXN-001880,2026-05-07,16:34:31,CUST-0033,Hammond-Schwartz,EUR/JPY,261.65,US,API,Medium
TXN-003573,2026-03-11,19:16:37,CUST-0012,"Sellers, Strong and Gomez",GBP/USD,12342.26,FR,Branch,High
TXN-004777,2026-06-09,17:07:08,CUST-0197,Hudson-Butler,EUR/USD,10000.0,US,Branch,Low
TXN-001204,2026-05-02,14:18:18,CUST-0280,Alvarado-Davidson,EUR/CHF,663.96,FR,Online,Low
TXN-001991,2026-01-28,10:13:30,CUST-0105,Fitzgerald-Brown,EUR/CHF,2479.85,IT,Branch,High
TXN-000025,2026-06-17,12:29:28,CUST-0297,"Walter, Edwards and Rios",EUR/JPY,893.08,BE,API,Low
TXN-004773,2026-05-13,09:02:30,CUST-0147,"Reid, Thomas and Gill",EUR/GBP,71796.34,MM,Online,Low
TXN-003989,2026-01-17,10:32:30,CUST-0225,Wall-Johnson,EUR/JPY,1751.04,ES,API,High
TXN-004100,2026-06-05,09:38:52,CUST-0021,Perez Group,USD/JPY,3264.6,IT,Branch,Low
TXN-000763,2026-06-01,12:17:04,CUST-0297,Smith LLC,USD/JPY,2995.2,GB,API,Low
TXN-000876,2026-04-26,11:15:42,CUST-0176,Alexander Inc,GBP/USD,614.88,NL,Branch,Low
TXN-004666,2026-03-01,09:29:14,CUST-0088,"Nelson, Carroll and Medina",USD/JPY,9842.27,GB,Online,High
TXN-000939,2026-04-29,08:05:35,CUST-0238,"Flores, Mckenzie and Duncan",EUR/CHF,5824.55,US,Online,Low
TXN-002688,2026-04-07,18:39:48,CUST-0185,Fisher Inc,GBP/USD,8585.49,PL,Online,Medium
TXN-003601,2026-06-23,17:28:01,CUST-0298,"Calhoun, Wilson and Oneal",USD/JPY,19582.59,ES,Online,Low
TXN-002395,2026-02-08,21:25:09,CUST-0148,Hamilton Group,EUR/USD,701.67,IE,API,High
TXN-004675,2026-01-09,16:37:03,CUST-0256,Ward Inc,EUR/CHF,9873.63,US,Online,Low
TXN-004896,2026-05-26,18:35:24,CUST-0039,"Bell, Peterson and Price",GBP/USD,1437.22,US,Online,Medium
TXN-004577,2026-04-13,09:39:57,CUST-0072,Johnson Inc,EUR/CHF,3129.76,BE,API,Low
TXN-000386,2026-03-18,13:03:55,CUST-0196,Kane PLC,EUR/GBP,1820.38,PL,Online,Low
TXN-003878,2026-04-04,19:50:12,CUST-0093,Flores-Cox,USD/JPY,10281.5,FR,Online,Low
TXN-004300,2026-05-14,11:51:04,CUST-0086,Williams-Smith,EUR/USD,844.16,BE,Branch,Low
TXN-004822,2026-03-08,21:17:59,CUST-0111,Brown PLC,EUR/CHF,100000.0,US,API,Medium
TXN-000537,2026-01-18,15:09:28,CUST-0284,"Mendoza, Jenkins and Ortiz",GBP/USD,3311.59,DE,Branch,Low
TXN-002292,2026-02-05,12:59:27,CUST-0224,Clay Inc,EUR/GBP,1088.36,US,Online,Low
TXN-004589,2026-03-08,17:58:32,CUST-0209,Avery-Cohen,EUR/GBP,1328.69,PL,Branch,Medium
TXN-003875,2026-04-27,18:20:07,CUST-0030,Wang Ltd,EUR/USD,346.77,DE,Online,Medium
TXN-000937,2026-04-29,07:04:40,CUST-0260,Tran Ltd,EUR/CHF,1597.34,IE,API,Low
TXN-003738,2026-01-24,07:48:02,CUST-0240,Miller Inc,EUR/CHF,593.19,IE,Online,Medium
TXN-004665,2026-06-17,14:39:33,CUST-0263,Brooks-Myers,EUR/CHF,9491.95,ES,API,High
TXN-002361,2026-01-18,16:23:12,CUST-0213,"Morgan, Guzman and Kirby",EUR/JPY,3606.89,DE,API,Medium
TXN-003508,2026-05-08,12:34:03,CUST-0235,Lopez-Jordan,GBP/USD,451.27,DE,Branch,Low
TXN-000202,2026-01-13,17:57:33,CUST-0123,White-Lewis,EUR/GBP,304.59,FR,API,Medium
TXN-003209,2026-06-18,11:06:32,CUST-0288,Johnson-Johnson,EUR/JPY,1981.99,IE,API,Low
TXN-001333,2026-02-21,09:18:16,CUST-0097,Hammond-Lewis,EUR/CHF,1153.2,NL,Branch,Low
TXN-003017,2026-06-06,18:50:53,CUST-0230,Nelson Inc,EUR/CHF,6399.29,PL,API,Low
TXN-003503,2026-06-16,11:44:59,CUST-0233,Porter Inc,USD/JPY,1808.39,FR,Online,Medium
TXN-002709,2026-02-02,17:05:33,CUST-0017,Hall PLC,EUR/JPY,4687.64,ES,API,Low
TXN-001935,2026-04-15,14:48:42,CUST-0061,Schwartz-Harris,EUR/GBP,789.27,US,Online,Low
TXN-000936,2026-01-20,19:06:32,CUST-0063,Mora-White,GBP/USD,895.11,ES,Branch,Medium
TXN-002419,2026-01-14,07:12:10,CUST-0259,"Armstrong, Taylor and Gray",EUR/USD,5569.8,IT,API,Medium
TXN-000567,2026-02-13,07:18:12,CUST-0023,"Owens, Koch and Jimenez",EUR/CHF,2879.95,NL,API,Medium
TXN-001855,2026-05-23,19:05:47,CUST-0177,Turner-Reese,EUR/JPY,4028.69,IE,API,Medium
TXN-004398,2026-03-13,18:58:38,CUST-0117,Davis Inc,EUR/USD,4609.17,DE,Online,Low
TXN-002873,2026-04-10,20:16:49,CUST-0138,Smith Group,USD/JPY,2889.75,DE,Online,Low
TXN-003031,2026-06-11,18:53:57,CUST-0286,"Hamilton, Hernandez and Mendoza",GBP/USD,2875.46,GB,Branch,Medium
TXN-001206,2026-01-31,16:24:00,CUST-0146,"Brown, Schneider and Moore",USD/JPY,3620.93,US,Branch,High
TXN-002468,2026-01-11,21:21:43,CUST-0100,Reeves LLC,EUR/USD,3389.31,US,Online,Low
TXN-001646,2026-03-05,17:48:26,CUST-0290,"Anderson, Delgado and Carpenter",EUR/CHF,13339.9,DE,Branch,Low
TXN-003418,2026-06-19,19:35:59,CUST-0084,"Santos, Sandoval and Wallace",EUR/USD,814.7,DE,Branch,Low
TXN-003477,2026-04-30,14:49:55,CUST-0163,Ayala and Sons,EUR/USD,3030.39,US,Branch,High
TXN-004761,2026-02-03,20:13:58,CUST-0260,Jones-Rivera,GBP/USD,26430.85,SY,API,Low
TXN-002862,2026-04-05,20:07:01,CUST-0296,"Walker, Matthews and Archer",GBP/USD,1529.21,NL,Branch,Medium
TXN-001793,2026-01-22,18:12:30,CUST-0300,"Wise, Gray and Snyder",EUR/USD,488.75,GB,Branch,Low
TXN-001431,2026-05-28,11:00:39,CUST-0011,Valentine Ltd,EUR/JPY,5242.64,IT,Online,High
TXN-002827,2026-02-19,14:46:25,CUST-0263,Hood-Porter,USD/JPY,866.39,NL,API,High
TXN-003798,2026-05-16,18:17:32,CUST-0155,"Peters, Rowe and Smith",EUR/GBP,542.07,US,Online,Medium
TXN-003369,2026-01-02,12:23:35,CUST-0018,Glover-Shaw,EUR/CHF,6583.93,IT,Online,Low
TXN-003368,2026-03-12,16:12:50,CUST-0041,"Flowers, Williams and Taylor",EUR/USD,1640.5,FR,Branch,Low
TXN-003534,2026-06-14,18:49:02,CUST-0232,"Stewart, Tran and Perez",EUR/USD,344.58,US,Branch,Medium
TXN-003101,2026-02-09,08:16:03,CUST-0217,Ellison-Shaw,GBP/USD,4462.13,DE,Online,Medium
TXN-000051,2026-05-06,15:48:15,CUST-0124,"Brooks, Lam and Hayes",EUR/CHF,1879.55,IT,Branch,Low
TXN-001014,2026-04-19,08:35:16,CUST-0066,Brown-Hernandez,GBP/USD,783.64,BE,Branch,Low
TXN-001929,2026-05-09,15:55:36,CUST-0239,"Wood, Martin and Sanchez",EUR/JPY,4739.73,PL,Branch,Low
TXN-003450,2026-03-22,10:10:29,CUST-0071,Lopez-Blair,EUR/GBP,947.34,IT,Branch,Low
TXN-003871,2026-03-14,10:05:39,CUST-0080,"Manning, Fritz and Brooks",EUR/GBP,860.78,IE,Branch,Low
TXN-000604,2026-03-24,19:00:07,CUST-0260,Lee-Wright,EUR/CHF,3988.23,PL,Branch,Low
TXN-003057,2026-03-26,12:01:28,CUST-0069,Garcia LLC,GBP/USD,1014.56,PL,Online,Low
TXN-004291,2026-06-05,13:04:37,CUST-0192,Clements PLC,EUR/GBP,9536.18,IT,Online,Low
TXN-000127,2026-03-31,18:52:41,CUST-0100,"Mcdaniel, Bentley and Mclaughlin",EUR/GBP,3088.98,ES,Online,Low
TXN-004119,2026-05-15,20:18:04,CUST-0161,"Barnett, Clark and Quinn",EUR/CHF,341.62,BE,Branch,High
TXN-003877,2026-01-22,18:33:05,CUST-0037,Barnes PLC,EUR/JPY,1674.26,DE,Branch,Low
TXN-002936,2026-01-08,21:04:58,CUST-0013,Simpson-Jackson,EUR/CHF,695.24,ES,Branch,Medium
TXN-003205,2026-01-03,10:00:32,CUST-0107,Odonnell-Newman,EUR/JPY,883.38,IT,Branch,Low
TXN-001348,2026-04-10,09:20:48,CUST-0125,"Nguyen, Padilla and Boyd",EUR/GBP,1170.14,GB,Branch,Low
TXN-003056,2026-02-14,11:15:46,CUST-0186,Vasquez Inc,USD/JPY,385.86,NL,Online,Low
TXN-000356,2026-04-08,12:11:28,CUST-0095,Strickland-Palmer,EUR/USD,332.79,ES,Branch,High
TXN-004581,2026-06-21,07:32:42,CUST-0284,Wolfe LLC,USD/JPY,1233.54,US,Branch,Low
TXN-003532,2026-01-02,13:11:42,CUST-0225,"Douglas, Hall and Pena",USD/JPY,3576.77,GB,Online,High
TXN-002731,2026-02-02,09:43:44,CUST-0017,Tapia LLC,EUR/GBP,196.11,DE,Branch,Low
TXN-000828,2026-04-17,20:43:41,CUST-0151,Powers LLC,EUR/CHF,3881.64,IT,Branch,Low
TXN-001640,2026-04-13,15:58:15,CUST-0184,Raymond LLC,EUR/GBP,594.06,US,Online,Medium
TXN-003695,2026-01-21,21:07:42,CUST-0033,Collins and Sons,EUR/CHF,2013.79,PL,Online,Medium
TXN-003041,2026-04-16,17:58:15,CUST-0118,"Michael, Anderson and Carrillo",EUR/GBP,245.01,IE,API,Low
TXN-000985,2026-02-13,21:28:07,CUST-0281,Underwood-Foster,EUR/JPY,574.43,US,API,High
TXN-003282,2026-06-12,08:33:17,CUST-0007,"Turner, Stewart and Reed",EUR/GBP,848.55,IE,API,Low
TXN-004887,2026-05-27,13:26:03,CUST-0058,Morgan-Mason,GBP/USD,5981.79,BE,Branch,Medium
TXN-004107,2026-01-23,17:15:21,CUST-0257,Parsons and Sons,GBP/USD,4426.34,US,Branch,Low
TXN-002189,2026-01-23,13:52:12,CUST-0231,Walters Group,EUR/JPY,905.77,NL,Branch,Medium
TXN-004538,2026-02-19,14:52:16,CUST-0261,Brown Ltd,EUR/JPY,969.29,BE,Online,Medium
TXN-002444,2026-04-07,20:40:02,CUST-0133,Harrington-Alvarez,EUR/CHF,1843.03,DE,API,Medium
TXN-000363,2026-04-17,09:09:36,CUST-0215,"Hernandez, Martinez and Weber",USD/JPY,2940.66,GB,API,Low
TXN-002350,2026-05-02,14:00:53,CUST-0208,Petty-Allison,GBP/USD,912.51,NL,Online,Low
TXN-000346,2026-06-12,21:05:52,CUST-0164,Zhang PLC,EUR/CHF,533.93,DE,API,Medium
TXN-004072,2026-03-10,12:43:42,CUST-0057,Lucero-Chase,USD/JPY,5812.4,IT,API,Low
TXN-004533,2026-06-11,17:40:15,CUST-0101,"Farley, Mcguire and Beard",USD/JPY,275.43,US,Branch,High
TXN-000712,2026-03-16,19:36:42,CUST-0152,Tran-Silva,EUR/GBP,6919.6,US,API,Medium
TXN-003206,2026-05-27,07:26:42,CUST-0248,"Foster, Ayers and Casey",EUR/CHF,8040.74,IE,Branch,High
TXN-004093,2026-06-16,18:24:24,CUST-0057,Gardner-Wilson,EUR/USD,11719.02,US,Branch,Low
TXN-004716,2026-06-26,21:13:30,CUST-0053,Hodges Inc,EUR/CHF,65900.67,IR,Online,Low
TXN-004078,2026-04-08,07:00:37,CUST-0175,"Gonzalez, Robinson and Anderson",USD/JPY,683.8,IT,API,High
TXN-003326,2026-03-17,16:02:32,CUST-0030,Johnston and Sons,EUR/CHF,1008.63,ES,API,Medium
TXN-000011,2026-02-22,17:40:54,CUST-0108,Blair PLC,GBP/USD,2075.65,ES,API,Low
TXN-001684,2026-02-04,07:18:29,CUST-0035,Holt-Meadows,USD/JPY,5309.44,IT,Branch,Low
TXN-002117,2026-02-02,17:59:53,CUST-0151,"Fitzgerald, Mcdaniel and Randall",EUR/GBP,277.16,PL,Online,Low
TXN-004658,2026-01-10,16:39:30,CUST-0269,"Jenkins, Baker and Coleman",EUR/CHF,9135.81,GB,Branch,Medium
TXN-001835,2026-01-05,18:28:16,CUST-0294,Jackson-Neal,USD/JPY,569.33,DE,Online,Medium
TXN-000794,2026-06-02,11:04:06,CUST-0197,Ferguson-Mclean,USD/JPY,1414.6,IT,Online,Low
TXN-003364,2026-04-09,17:25:22,CUST-0299,"Martin, Tucker and Brown",EUR/GBP,5373.35,DE,API,Medium
TXN-004862,2026-01-05,16:24:55,CUST-0151,Wells Group,USD/JPY,2586.7,DE,Branch,Low
TXN-002803,2026-04-26,12:42:58,CUST-0175,Robles-Turner,EUR/JPY,989.24,IT,Online,High
TXN-002675,2026-02-14,07:51:44,CUST-0211,Ruiz LLC,GBP/USD,9064.68,IE,API,Low
TXN-000095,2026-05-23,12:05:50,CUST-0116,Campbell-Clark,EUR/JPY,1694.89,IT,Online,High
TXN-004088,2026-01-28,18:46:38,CUST-0033,Petty Inc,USD/JPY,1285.59,NL,API,Medium
TXN-000130,2026-04-23,08:30:28,CUST-0162,Cortez LLC,EUR/CHF,7020.46,DE,Branch,Low
TXN-003757,2026-02-15,14:25:29,CUST-0296,Wiley and Sons,EUR/JPY,6471.75,US,API,Medium
TXN-002892,2026-03-10,21:27:27,CUST-0170,Cowan-Terry,USD/JPY,2039.38,PL,Branch,Medium
TXN-002372,2026-01-07,17:08:17,CUST-0154,"Johnson, Brown and Jordan",GBP/USD,3713.63,PL,API,Medium
TXN-002095,2026-06-25,16:21:09,CUST-0125,Smith Group,EUR/USD,7003.27,ES,Branch,Low
TXN-004065,2026-05-19,21:07:18,CUST-0174,Howell-Johnson,EUR/CHF,1469.82,GB,Online,High
TXN-003333,2026-02-17,12:05:42,CUST-0232,"Velez, Howell and Stevenson",GBP/USD,706.38,GB,API,Medium
